beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_af215beb54e44996aaf5c82ff38ceb79,GB47PIYK41439517463729,Carol Jones,Lowery Ltd Bank,Algeria,Low,0,False,2025-05-21 17:09:34.346791
BENE_aaa97a1dc07144f5b3ee273af5e62e5a,GB34UCML82610566283073,Shirley Fleming,Black LLC Bank,Bahamas,Low,1,False,2023-09-17 17:09:34.347306
BENE_83ab7ba9e4d145029e984647a5fde728,GB83BNCR25282252821518,Jacob Baker,Dorsey Inc Bank,Philippines,Low,0,False,2023-09-15 17:09:34.347306
BENE_9092972b219449b3b502990fddadbc02,GB17ZEHR59314840759034,Whitney Green,Maxwell-Hamilton Bank,Georgia,Low,0,False,2025-04-10 17:09:34.348321
BENE_84e08e1b4d084b3c8ca6571c9e0c714b,GB34JRUS87901714385971,Christopher Barnett,Ritter-Keller Bank,Tuvalu,Low,1,False,2024-06-29 17:09:34.348321
BENE_8639036d307e464084bff53c9cef12ee,GB24RDEA43198099375885,Elizabeth Bowman,Taylor-Ellison Bank,Peru,Low,0,False,2025-12-02 17:09:34.348321
BENE_e487bba9238d457bb969e4e661299b7c,GB81GZMD80242990372321,Sherry Pham,Lewis Inc Bank,Palau,Low,0,False,2024-07-08 17:09:34.348321
BENE_56367c2e55f2460a94bea7e8a94e2314,GB59SSLL26525508727394,Nancy Lee,Reyes PLC Bank,Uruguay,Low,0,False,2024-08-14 17:09:34.348321
BENE_8e8db05e1c3247bab5d5a912e0048a53,GB02ECFY29225755521597,Jocelyn Harris,"Decker, Hawkins and Edwards Bank",Sudan,Low,0,False,2023-11-26 17:09:34.348321
BENE_f039e0005b3f440a944d854639549d4b,GB69OTMT41139393813802,James Gonzales,Smith Ltd Bank,Iran,Low,0,False,2024-09-10 17:09:34.349866
BENE_949a3e5b763748358164e05f5ded1d84,GB31GEYY00535149842289,Kenneth Walter,Wilson PLC Bank,Slovenia,Low,0,False,2024-03-18 17:09:34.349866
BENE_38dc7d3980d64e31a87bfb933254fb13,GB11PYSB78347364625769,Michael Clarke,Sutton and Sons Bank,Antarctica (the territory South of 60 deg S),Low,0,False,2024-08-24 17:09:34.349866
BENE_ffc09040d51649f691df245ad3c550af,GB17FUFI65268132469748,Joshua Gonzales,Costa-Lara Bank,Azerbaijan,Low,0,False,2024-06-05 17:09:34.349866
BENE_2c752a100d8c4aad882f6cebb328e92b,GB54HRIS70025926757313,Sara King,"Hall, Carter and Hanson Bank",Madagascar,Low,0,False,2024-03-10 17:09:34.350871
BENE_588619500d9b45e9b5cd59e4e8bd7c31,GB38EHXW36193681454912,Jeffrey Miller,Hill and Sons Bank,Guatemala,High,1,False,2024-12-24 17:09:34.350871
BENE_d3172af38cfe47048f5825f2b481927b,GB03CUFF75134534048226,Jerry Molina,Neal LLC Bank,Iran,High,1,False,2025-09-10 17:09:34.351884
BENE_92668e8c3dbb466abc666b8680ad7905,GB50FXWR43732157162169,Ms. Michelle Foster DVM,"Vaughn, Hall and Bruce Bank",Turkey,Low,0,False,2025-10-11 17:09:34.351884
BENE_decb6b8631994e7696bfa93899421984,GB64IWWZ31703466520296,Rebecca Williams,"Davis, Lawrence and Norris Bank",Venezuela,High,0,False,2025-03-11 17:09:34.351884
BENE_5ce09f61f01e4777ae22a67fceff09a8,GB47WZZH91304311229185,John Dawson,Simmons-Ryan Bank,Cape Verde,Medium,1,False,2024-03-19 17:09:34.352880
BENE_accc7ad7aef14e078216c849ac4c03c0,GB49KXVH77718316407448,Ryan Howard,Singh-Dawson Bank,British Indian Ocean Territory (Chagos Archipelago),High,0,False,2023-09-23 17:09:34.352880
BENE_8bb8cc717d91436cad6bfc91528e180f,GB94CUEN80613365507516,Abigail Wang,"Mejia, Brown and Carter Bank",Uruguay,Low,0,False,2023-11-06 17:09:34.352880
BENE_f53086c9051c4e0eaba73e14cdf2c9f9,GB53QGEL70236923859916,Charles Robinson,Hernandez-Cain Bank,Christmas Island,Low,0,False,2025-03-11 17:09:34.353910
BENE_4ace6d98fa5f484bb6f46b281f2ca4bf,GB34OXLM29272111314480,Lauren Morgan,Garner-Morales Bank,Uruguay,Low,0,False,2026-02-23 17:09:34.353910
BENE_2574cb8d6d614ca7b4cc0ef0721957bc,GB92EDDH48339461912898,Justin Jones,"Jones, Beck and Bradley Bank",Wallis and Futuna,High,1,False,2025-08-08 17:09:34.353910
BENE_ffbff3b06c1e4dacb831cc2fc1cb3af9,GB29CFAB03389320608752,Emily Estrada,Perez LLC Bank,Maldives,Medium,0,False,2025-11-27 17:09:34.353910
BENE_f3dfada59d384830b779bcf1ef10b34b,GB46SYQV14665481975993,Casey Conley,"Morris, Moses and Griffith Bank",Belarus,Low,0,False,2025-10-11 17:09:34.353910
BENE_a78d8460fc3b41299ff62e4827e17c2e,GB31MDKY11225105585878,Jessica Robertson,Walker and Sons Bank,Uruguay,Low,1,False,2025-01-10 17:09:34.355416
BENE_c770a6253ebb48d6b7e798d3df78cc80,GB93WVOL21997384131975,Adriana Kerr,Williamson Inc Bank,Haiti,Medium,0,False,2024-01-18 17:09:34.355416
BENE_27e6f0b179c54cb893b557b5435daf86,GB71DQCZ78895300814636,Joshua Burgess,Rogers-Munoz Bank,Anguilla,High,1,False,2024-12-21 17:09:34.356002
BENE_f533cfa2d957487cb9d17e846f628dfb,GB21GHQX93633344385438,John Turner,"Wright, Spencer and Werner Bank",Israel,Low,1,False,2024-10-29 17:09:34.356002
BENE_a403d803e53c4c328915f2c7f5b5ed2a,GB88LNLN25434000682405,Sandra Hernandez,"Davis, Cooper and Bryan Bank",Cote d'Ivoire,Low,0,False,2025-01-09 17:09:34.356002
BENE_ef5d1e6897134b63b253e43183482dd3,GB67BMEO52440079799121,Vanessa Williams,Harris-Moore Bank,Saint Pierre and Miquelon,High,0,False,2026-02-06 17:09:34.357008
BENE_c75431f02f6d468c960d58116de5cf6e,GB84FUJJ62627748435091,Billy Dean,Branch Group Bank,Jamaica,High,0,False,2024-11-18 17:09:34.357008
BENE_6b0d922b4b5244978dff9134332e144d,GB54ARNQ06793289136830,Ashley Brown,Wall-Smith Bank,Benin,Low,0,False,2025-08-27 17:09:34.357008
BENE_e599bb2951ad4ab383b5596fdcc99c47,GB29NWNR56220820985579,Justin Hess,Wang-Wagner Bank,Northern Mariana Islands,High,1,False,2024-09-22 17:09:34.357008
BENE_142dea0bc7d34509b7651e5ec11c5453,GB09LNOF29249789952480,Kristy Henderson,Martinez Inc Bank,Equatorial Guinea,Low,0,False,2024-11-30 17:09:34.358013
BENE_e27a852dd0bb4ad6a6044460d4abb4c5,GB98YZAF36615400760131,Gina Trujillo,Evans Ltd Bank,Monaco,Low,1,False,2023-11-18 17:09:34.358013
BENE_89685914b04442dba2e2a111b6e9ed30,GB55RGPK82976022940583,Sandra Bryant,Wilson and Sons Bank,Croatia,Low,0,False,2024-11-14 17:09:34.358013
BENE_2399f12dbfd840efb6d296c16bde2795,GB40XKJL69651201633935,Elizabeth Hopkins,"Holmes, Lopez and King Bank",Zambia,Low,0,False,2024-08-01 17:09:34.358013
BENE_20bc9e7ccbb1449d982a6833fae59725,GB69YUWC26917410745005,Todd Underwood,Dennis Ltd Bank,Portugal,Low,0,False,2025-03-19 17:09:34.359016
BENE_261e089fa138480ebb38d76f1e6a5cc4,GB19ERKW70442170851845,Ms. Maria Gordon,Powell LLC Bank,Spain,High,1,False,2025-09-29 17:09:34.359016
BENE_6a57401eb2124481be5f44bfdd26c2ad,GB64XWGY01452244142551,Alexis Yates,Perez-Johns Bank,Bahamas,High,1,False,2025-05-04 17:09:34.360013
BENE_98e597949bef4fd1bc451312a1ddab03,GB12NZWO66660059468931,Ryan Robinson,"Turner, Fox and Nelson Bank",Guernsey,Low,0,False,2024-02-03 17:09:34.360558
BENE_dc7d35d911664324adeb3e4f62ab9a90,GB69TMCP72620741230424,Patrick Campbell,"Ellis, Griffin and Jones Bank",Belgium,Medium,0,False,2025-12-19 17:09:34.361065
BENE_ae7489b4cedf46958d5f0ded2f1cf491,GB96TWRO07821021088148,Barbara Bates,"Oconnell, Powers and Carpenter Bank",Wallis and Futuna,Medium,0,False,2024-01-02 17:09:34.362076
BENE_4f1588e4ed424f6e9a4880324ad21941,GB06DXHP74430052029226,Kimberly Jackson,Goodwin-Rojas Bank,Kiribati,High,0,False,2024-10-25 17:09:34.362795
BENE_78600ba5ef884b759a868e7b0459155a,GB61ECQP32138267153552,Ashley Gray,"Grimes, Lee and Pearson Bank",Montserrat,Low,0,False,2023-11-12 17:09:34.363359
BENE_593e94aaa847499f8b3d133901822310,GB15VRXC44185242882692,Robert Hester,"Saunders, Williams and Perez Bank",Ghana,Medium,1,False,2025-03-09 17:09:34.363359
BENE_74a430cebf23418d806bdfebc5d70a8d,GB53CILL40512923919081,Larry Lewis,"Gonzales, Hanson and Brady Bank",French Southern Territories,High,0,False,2024-05-09 17:09:34.363359
BENE_1d2920fee9e543759c9de95abed2516b,GB88BWIQ86476957295278,Amanda Gonzalez,Johnston Inc Bank,Israel,Medium,1,False,2026-01-22 17:09:34.363359
BENE_1fa883205f4d4df08306b9a9e0f38445,GB87NFMR48250725084985,Joshua Bowman,Davis-Ferrell Bank,Uruguay,Medium,0,False,2026-02-27 17:09:34.364879
BENE_ae45486996f043b0a624bfc91908dd18,GB19CYOO07481720709120,Sharon Wilkins,Brown Inc Bank,Samoa,Low,0,False,2025-05-31 17:09:34.364879
BENE_a6806b0ca52a468c9ab31c60945f1bb7,GB53KZQP47033500297896,Shannon Newton,"Anderson, Blackburn and Stephenson Bank",Martinique,Low,1,False,2024-08-06 17:09:34.364879
BENE_05800805e12245b0986305c03357d640,GB14HQDR39733636315441,Sherri Lopez,Johnson PLC Bank,India,High,0,False,2024-05-18 17:09:34.364879
BENE_68b3356e54a340a881768e24134ff016,GB21INLD09920220255878,Jaime Ward,Graves-Johnson Bank,Cayman Islands,Low,0,False,2024-05-15 17:09:34.365892
BENE_d30d089f217d46c5bc9377cd52ce4098,GB19VXFV44967268772067,"Curry, Carroll and Roberts",Hernandez-Murphy Bank,Falkland Islands (Malvinas),Critical,2,True,2025-10-28 17:09:34.365892
BENE_dc054c7f79a142799f2488876ffc727b,GB18IPYN84288028957213,Joshua George,Hernandez-Taylor Bank,Cayman Islands,Low,0,False,2024-05-24 17:09:34.365892
BENE_2a73744bf7d14057ac7e98ee0752eab6,GB23ITLT14143633778533,Ayala-Mullins,Adams Group Bank,Benin,Critical,8,True,2024-06-01 17:09:34.365892
BENE_37c9d212f3eb425293ab271f4371270e,GB61BCAI36952115889708,Eric Lewis,"Dickson, Smith and Hamilton Bank",Mexico,Medium,0,False,2024-07-26 17:09:34.366890
BENE_f13274a4af864819beaa10eda7eced07,GB72NGYM25166006429273,Karen Sanchez,Anderson Group Bank,Yemen,Low,1,False,2024-04-25 17:09:34.366890
BENE_88f6d99b061c47b5adf9ea27d8b4e5ee,GB11FAVO69529009019343,John Meadows,Walsh-James Bank,Equatorial Guinea,Medium,0,False,2025-08-30 17:09:34.366890
BENE_11e80c4de0f9434e9a3823769be28234,GB75OGUS44704483807362,Christopher Rhodes,Levy PLC Bank,Madagascar,Low,1,False,2024-06-22 17:09:34.367886
BENE_6abbfeccda4248eabbfa2f5a5aa3b529,GB69PIWG29862120830370,Sharon Campbell,Clayton Ltd Bank,Gabon,Low,0,False,2025-02-03 17:09:34.367886
BENE_9c501456263e4c5187aff2d1de53263f,GB20GYHE84222162910410,Michael Miles,Robinson Ltd Bank,Estonia,Low,0,False,2023-12-23 17:09:34.367886
BENE_b02155b66ad6441fbd353b33d6142f85,GB15RWBR73053829032799,Courtney Gomez,Blair-Mcdaniel Bank,Romania,Low,0,False,2025-10-15 17:09:34.367886
BENE_fe93a0cabbd44a8b81a90f481dfaa82d,GB21OGGW36592398182180,Caroline Russell,"Stevens, Davis and Eaton Bank",Singapore,Low,1,False,2024-05-06 17:09:34.368884
BENE_4b0729ba379a4d12827652f5897d7e64,GB03ZRIZ87205724708276,Amy Adams,"Hodges, Coleman and Stevenson Bank",Haiti,Low,0,False,2024-03-15 17:09:34.368884
BENE_90007ee4522b4705993b6d67e6597c34,GB27XRUB91763555894796,Elizabeth Sanchez,Mitchell-Rodriguez Bank,Russian Federation,High,0,False,2025-07-02 17:09:34.368884
BENE_b6cc921a3c4a4227975827c4d22ddcc4,GB45ZXYN08770298918503,Jonathan Jones,Ross Group Bank,Cameroon,Medium,0,False,2024-03-19 17:09:34.368884
BENE_6cf801f380654065b769438b3cbbe604,GB85DLBA28057312850182,April Jones,"Hill, Flowers and Miller Bank",Lesotho,High,0,False,2023-11-28 17:09:34.369884
BENE_c78132f66ebe40fc89d93f28121b063f,GB12JEJI20570237562010,Ashley Webb,Copeland LLC Bank,Solomon Islands,Medium,0,False,2025-01-27 17:09:34.370387
BENE_b1b2b752aafd46b9a41ae15d5c6d21c8,GB25TCYN55164434749415,Danny Crawford,Kennedy-Stout Bank,Madagascar,Medium,1,False,2024-04-08 17:09:34.370387
BENE_b564a7e285384d39bb4537402ade9530,GB24HHFL32037248841469,Christopher Gibson,Long-Taylor Bank,Swaziland,High,0,False,2026-01-12 17:09:34.371035
BENE_ea26210d6cb04a29b18fbeb0acb6f045,GB92ZERS43820328243435,Melissa Ross,"Garcia, Murphy and Martinez Bank",Yemen,High,0,False,2025-02-26 17:09:34.371035
BENE_75caa38ca03e4f158c620f9b1f82f33e,GB50HTSM72446004045899,Laura Hernandez,"Perry, Gibson and Munoz Bank",Christmas Island,Medium,0,False,2025-07-22 17:09:34.372043
BENE_3843a7b05e77474daf5ad22bfda3c2b8,GB36OITA15062161175163,Ryan Davies,Hampton Group Bank,Dominica,Low,0,False,2025-02-07 17:09:34.372043
BENE_af34c8d6427b467d8afd158c58c7f3e1,GB71YHNI20736385669784,Stephen Thomas,"Mason, Gutierrez and Smith Bank",Guatemala,High,0,False,2023-09-21 17:09:34.372043
BENE_f15eab28935d46ba81493ebf5f04b17b,GB74MQVA59696962117251,Gerald Miller,Kennedy-Torres Bank,Malawi,Medium,0,False,2023-12-19 17:09:34.373082
BENE_50828d45bf764788b2290a3266bfc94d,GB03XIZA11630823451343,Dwayne West,Miller LLC Bank,Vietnam,Low,0,False,2024-05-02 17:09:34.373082
BENE_028b031327cd43609f33079bc3460d89,GB12RAZY59107023785443,Alexander Wagner,"Gonzales, Peterson and Martin Bank",Bosnia and Herzegovina,High,0,False,2023-10-10 17:09:34.373082
BENE_d56d813787744b7bb5f2e13ac97ce1d3,GB03VCAH88900219775998,Sean Beck,Lyons and Sons Bank,Namibia,High,0,False,2024-12-14 17:09:34.373082
BENE_fca604a610744253b0bc27a85064fc3d,GB36QEKF96446418577839,Danielle Williams,Pratt LLC Bank,Brazil,Medium,0,False,2025-06-30 17:09:34.374082
BENE_f33d323800d5411ea3331edd0872379e,GB43IWPB42257881502121,Linda Wilson,"Robles, Acosta and Smith Bank",Sweden,High,1,False,2025-02-23 17:09:34.374082
BENE_469ab9b0d4004f2d8fdca8b9e6b77ad2,GB33SMUO53447561953172,Angela Wu,Reyes Ltd Bank,Vanuatu,Low,0,False,2025-06-27 17:09:34.374082
BENE_9c6e0c78808f4a17835f74d9b1dd4214,GB22WHQS20392836814048,Miranda Hill,Williamson and Sons Bank,Guam,High,0,False,2024-04-30 17:09:34.374082
BENE_daf045c0427349e4b01bf6978090f7f1,GB87GZRK75975276348678,Kayla Hall,Walker and Sons Bank,Argentina,Medium,0,False,2025-06-27 17:09:34.375171
BENE_224981077da049dfbc161eb90a7c50f1,GB28PLXE71130379154391,John Friedman,Cook PLC Bank,Gambia,High,0,False,2023-09-28 17:09:34.375171
BENE_8decbee9790444c594c9ad58bcfb5a0f,GB16CNCV34560317137602,Kimberly Carter,Garcia Ltd Bank,Bouvet Island (Bouvetoya),Medium,0,False,2024-01-12 17:09:34.375171
BENE_1820aa64450d4eaa9198697c299dfa5c,GB89NJVG33849955378310,Alicia Cruz,"Mathews, Martinez and Mcintyre Bank",Norway,Medium,0,False,2023-12-06 17:09:34.376170
BENE_1e1815a89aed47af8f3dd4a8408575a6,GB12DXRM56352046233064,Natalie Fuller,Thomas Group Bank,Guinea,Low,0,False,2024-09-05 17:09:34.376170
BENE_7564e9052e7e4fd9bc00fc7b312eac2e,GB59GPKU79288862345575,Pamela Turner,"Schaefer, Davis and Wells Bank",French Southern Territories,High,0,False,2024-02-12 17:09:34.377210
BENE_234473dc0c6d44fc99355dfa7095a875,GB15DGSB00774802818355,Jessica Swanson,Smith Ltd Bank,United Arab Emirates,Low,1,False,2025-08-14 17:09:34.377210
BENE_da8f431a8d0f4a91b954b77bb62c4f82,GB67EFYF40463147543671,Charles Bean,"Miller, Henry and Kim Bank",Swaziland,Low,0,False,2024-03-20 17:09:34.378218
BENE_868aa17104d648b5bfe66d812473f914,GB67MBTA88987429584185,Willie Atkinson,Arnold-Goodman Bank,Azerbaijan,Low,1,False,2025-10-09 17:09:34.378724
BENE_79682e9fdf3c470ab5ffe5de7ac2bfac,GB94PDBM12524178450439,Katie Miller,Burgess-Jones Bank,Georgia,Medium,0,False,2024-05-22 17:09:34.378724
BENE_e3e7bf2832954eb9982d9dc9f1d48501,GB97PZVH24442850959661,Taylor Martinez,Snow-Salazar Bank,Japan,Medium,0,False,2025-06-29 17:09:34.378724
BENE_a3502ac5bbc54f2888ed17356adf40d6,GB89QIIW61060526206985,Douglas Bryant,Stanton Ltd Bank,Chad,Low,0,False,2024-12-27 17:09:34.378724
BENE_3af85f87c07846fd8787bfcf8f6918ab,GB82GYOA58173132360821,Jessica Mitchell,Li Inc Bank,Togo,Medium,0,False,2025-03-06 17:09:34.379732
BENE_b10cb05f4e1e4a7481031309ecc3a141,GB34JCMO88638121982016,Bonnie Smith,"Allen, Kent and Ortega Bank",Luxembourg,Low,0,False,2025-04-30 17:09:34.379732
BENE_c8f2b9d8733c46b487158db818caab55,GB76YHKV63790529687701,Marc Martin,May-Curtis Bank,Yemen,Low,0,False,2024-08-05 17:09:34.379732
BENE_2c9280ce6d5e40b8ad7fa20f515a6188,GB26NWXE07174563788396,Michael Cardenas,Reyes-Diaz Bank,El Salvador,Low,0,False,2025-07-14 17:09:34.379732
BENE_881f101e0b08494db9dc561ed2a92dce,GB07VPTV09339319004369,Elaine Vaughn,Arellano-Peterson Bank,Norway,Low,1,False,2024-07-01 17:09:34.380741
BENE_3ef391ad0379476fb4b7d0eb44f89fb6,GB12ACYX96966485256733,Mark Leach,"Jones, Jacobs and Chaney Bank",Lao People's Democratic Republic,Low,0,False,2024-01-25 17:09:34.380741
BENE_08162bf4ed064fed960c3c704b22c77c,GB69JWKV99762529201836,Mario Bradley,Woods and Sons Bank,Seychelles,Medium,0,False,2025-12-13 17:09:34.380741
BENE_60fa1dfdc9da41bbafd110326818dd83,GB28LOJE55902483023335,Cody Snyder,Hughes PLC Bank,Palau,Low,0,False,2025-10-09 17:09:34.381740
BENE_fea8cc2bab1a40f3a174cc095ff3f61d,GB57KUHI24455127486191,Brenda Mccormick,Koch-Velasquez Bank,Poland,Medium,0,False,2025-05-26 17:09:34.381740
BENE_6be8e8b8f0bd4630bbb1d4d8647bd420,GB70ICBG60031548414548,David Dominguez,Weaver Ltd Bank,Iran,Low,1,False,2025-03-02 17:09:34.381740
BENE_a8dc35b3a5a94e749f33326974fb6282,GB81LDOM98485708707579,Nicole Bruce,Crawford Inc Bank,Wallis and Futuna,High,0,False,2025-10-02 17:09:34.381740
BENE_1d024a0aed124506b3b2990665db75b2,GB06SPMA85092636633468,Joshua Evans,"Doyle, Buck and Clark Bank",Andorra,High,0,False,2023-11-29 17:09:34.382741
BENE_567ecb2e6891436986f10179bf6af648,GB18LEGL65475978488436,Stacie Parker,"Kennedy, Noble and Pugh Bank",Samoa,Low,0,False,2024-09-13 17:09:34.382741
BENE_9eb20dfa48fd4728afc23c981963f6e3,GB39MRSE54292577341094,Jennifer Herrera,Watson-Walter Bank,Lesotho,Low,0,False,2024-08-13 17:09:34.382741
BENE_0ab2cfc428554140a830c78495f595f8,GB25UPIS77356681780399,Darrell Brown,"Collier, Carroll and Mills Bank",Bouvet Island (Bouvetoya),Medium,0,False,2025-05-08 17:09:34.382741
BENE_5f94309eb0934ac99ea2831dac8b15d0,GB71RWAJ16410148444993,Felicia Kirk,Patel Ltd Bank,Saint Helena,Low,0,False,2024-05-25 17:09:34.383741
BENE_1bc3bad1a4f549078f835a1cacdad1c9,GB62DTDW46566747179607,Joshua Brown,Peterson Inc Bank,Cameroon,Low,0,False,2024-07-13 17:09:34.383741
BENE_33251fb0e3544233bf38316bdd979486,GB33EKSO36687555671092,Justin Brown,Perez-Taylor Bank,Cote d'Ivoire,Low,0,False,2024-10-31 17:09:34.383741
BENE_e840630bae3f4460a36fa4295e214ecd,GB88FXID63434577463818,Mark Brown,"Daniel, Lewis and Johnson Bank",French Guiana,Medium,0,False,2023-11-06 17:09:34.384739
BENE_f47d5177d6aa4761a68ffb42daa53ab0,GB62IUMK03248182039735,Peter King,Smith-Barker Bank,Kiribati,Low,1,False,2024-03-18 17:09:34.384739
BENE_7e92df6f059b4cb2a8c050d819c9e01f,GB03LFPW92996503244751,Emily Scott,Sanchez-Smith Bank,Comoros,High,0,False,2024-11-03 17:09:34.385748
BENE_130e12cca04f4fb4b0fecdc4574f5890,GB74RPQJ32235942210808,Alicia Rosario,Brewer PLC Bank,Costa Rica,Low,1,False,2024-11-22 17:09:34.385748
BENE_932410c1d7724896a6b45f1c506fa7ca,GB46JDSN21306314205410,Joseph Rojas,Harrell-Villanueva Bank,Christmas Island,High,0,False,2025-02-02 17:09:34.386355
BENE_e0aa3d4225474f22b97c95ba7497c391,GB69ABNR22904699539969,Donald Acevedo,"Smith, Bishop and Mason Bank",Nicaragua,Low,0,False,2024-04-19 17:09:34.386355
BENE_0e9ca6a5980c41919eab38bea78ca98e,GB24XCCZ34612154209844,Tammy Richardson,Smith-Gallagher Bank,Cambodia,High,0,False,2024-12-25 17:09:34.387362
BENE_3fbaf5daf57246ccae8a4259e8c44c0c,GB97TDWV31825511034998,William Cox,Aguirre-Wilson Bank,Aruba,Low,1,False,2025-06-13 17:09:34.387362
BENE_d1385285253945eebcf8c3ed4049550a,GB74CMAQ79999680324526,Charles Nunez,"Mills, Guzman and Dennis Bank",Christmas Island,Low,1,False,2026-02-02 17:09:34.387362
BENE_d7e2144223f4423ca84cfb88ddf683ff,GB69UFHO73296413565304,Tammy Richardson,Edwards Ltd Bank,French Southern Territories,Low,1,False,2025-01-26 17:09:34.387362
BENE_6dd4fe4c5a89409bbcd39dd98d260e1a,GB46LYRR61904523656778,Natalie Stevens,Lynch LLC Bank,Botswana,Low,1,False,2024-07-27 17:09:34.387362
BENE_e15bab46e9ba41919e287242b9807283,GB63NMHK72099449409492,Dylan Castillo,"Dorsey, Anderson and May Bank",Cyprus,High,0,False,2026-02-11 17:09:34.388869
BENE_a73802b1dedc463c835a3424f8cf86de,GB10ZCCH76923903490541,James Garcia,Ryan PLC Bank,Taiwan,Low,0,False,2025-12-18 17:09:34.388869
BENE_9a4ea23e4cf7474c8f99f99c8cc3c349,GB23ERAX85855519717739,Cole Taylor,Waller-Miller Bank,Dominica,High,0,False,2025-04-19 17:09:34.388869
BENE_6ed487072f4e4b0ba19a0ea27f400bc7,GB83IWOX72695532845729,David Wilkins,Owen Group Bank,Mozambique,Medium,0,False,2023-11-14 17:09:34.388869
BENE_71e55598f383444ab8c433bfc4356d4d,GB49SBRM99336855614205,Allison Young,Haas LLC Bank,Fiji,High,1,False,2025-07-13 17:09:34.389874
BENE_77c712c523d14911ba83cbacf2b5a400,GB03QGSH83983505550033,Richard Pacheco,Johnson and Sons Bank,Indonesia,Low,0,False,2024-01-15 17:09:34.389874
BENE_1952e59ca2a24ebb97336890a75ce603,GB85ISNR55712643015033,Karina Dawson,Walker-Parker Bank,Yemen,Low,0,False,2025-04-22 17:09:34.389874
BENE_3f5db30400dd4ab197a48963afb767a4,GB19DTLT87345262210631,Lisa Luna,Sweeney-Hill Bank,Jersey,Low,0,False,2024-05-07 17:09:34.390378
BENE_4ae7b0126893419b9ecf56f16bad33af,GB81NEMI47687475672696,Jaclyn Hunt,"Holloway, Williams and Short Bank",Lesotho,Low,0,False,2024-06-19 17:09:34.390378
BENE_f97c16824b854c6fb6a29fb9dc00a411,GB60ISXV73781403803197,Robert Caldwell,Daniels-Mitchell Bank,Venezuela,High,0,False,2025-02-21 17:09:34.390378
BENE_57f8ef1187ff4f799231a9360f6ea618,GB71ZSCH72756461404660,Richard Collier,"Henson, Morgan and Rodriguez Bank",Tunisia,Low,0,False,2023-12-20 17:09:34.391383
BENE_03757256b92948739781e1aab194a538,GB32ZNDB36977682689553,Bailey Diaz,Hartman Ltd Bank,New Caledonia,Low,0,False,2025-06-15 17:09:34.391383
BENE_98843a7ff2214a2991756e697deb95b7,GB30PCHJ36385649316370,Brittany Myers,Brady-Parker Bank,Djibouti,Medium,0,False,2024-12-06 17:09:34.391383
BENE_7107903ee6634d41b860d2545a0746b9,GB93URVC15524069931176,Joshua Harris,"Coleman, Gibbs and Harrington Bank",Guadeloupe,Low,0,False,2025-11-11 17:09:34.392383
BENE_c515029e996a46e4b69968c80112e975,GB90QUDL74443138005134,Cody Spencer,Mathews-Potter Bank,United States of America,Medium,0,False,2024-01-27 17:09:34.392383
BENE_8fd75deaf50e4433bb0c8d9d9eafed67,GB95IPEJ27011713594868,Eric Cohen,Miller-Smith Bank,Tanzania,Medium,0,False,2025-12-06 17:09:34.393389
BENE_7197ee4f4dab4006915825c053feb836,GB98XBLI34941035586255,Keith Ward,Willis Group Bank,Norfolk Island,Low,0,False,2025-06-22 17:09:34.393389
BENE_797b13ca76024fe3858e6544aafaf57c,GB02YITZ78596390676627,Nathan Miller,Moore and Sons Bank,Honduras,Medium,0,False,2023-12-10 17:09:34.393389
BENE_5a3a15b0ae7a46258db6d371ca528192,GB92RHGR15512344263008,Michael Brooks,Palmer and Sons Bank,Cape Verde,Low,0,False,2024-04-22 17:09:34.393389
BENE_cea5ab5899f64a09a7cb0e7c8b804c75,GB59GAXP50407311863147,Erin Garcia,Cox PLC Bank,Poland,High,1,False,2025-11-02 17:09:34.393389
BENE_b38ca3c044544ed0824b2b2e3f1048cc,GB46VSAX00237385780280,Richard Graham,White PLC Bank,Antigua and Barbuda,Low,0,False,2026-02-15 17:09:34.394425
BENE_918e7ef47cd74c469c715ca5c066b6ff,GB27MHTR88587378237801,Lisa Rodriguez,"Cruz, Tran and Martinez Bank",Georgia,Low,1,False,2024-06-22 17:09:34.394425
